Sentence_id,Text,class_label,Topic,Topic_Name
29015,I want workers to have their own assets.,No,3,3_jobs_unemployment_million_small
8261,"And it is a fact that through most of these last twenty-five years the Republican leadership has opposed federal aid for education, medical care for the aged, development of the Tennessee Valley, development of our natural resources.",Yes,14,14_senator_senate_republican_voted
19820,"And the WIC program, and the school lunch program with senators like George McGovern, Hubert Humphrey and others, to name a few of my Democratic friends.",No,14,14_senator_senate_republican_voted
29195,"And, Lester, they're taking our jobs, they're giving incentives, they're doing things that, frankly, we don't do.",Yes,3,3_jobs_unemployment_million_small
14958,"Governor Reagan's proposal, the Reagan-Kemp-Roth proposal, is one of the most highly inflationary ideas that ever has been presented to the American public.",No,2,2_economy_budget_spending_billion
5583,"But ultimately, we've got to pay for the core investments that make this economy strong and somebody's got to do it.",No,2,2_economy_budget_spending_billion
11825,"But it's very important that we not overstep our bounds and I think most people -- most police officers are good, dedicated, honorable citizens who are doing their job, putting their lives at risk who aren't bigoted or aren't prejudiced.",No,13,13_law_crime_police_justice
17106,"I do not, very frankly, take seriously the Congressional Budget Office projections, because they have been wrong on virtually all of them, including the fact that our recovery wasn't going to take place to begin with.",No,2,2_economy_budget_spending_billion
24857,We need to do better in job retraining.,No,3,3_jobs_unemployment_million_small
8375,"And therefore I've never suggested we should uh - be able to retire the debt substantially, or even at all in nineteen sixty-one or two.",Yes,2,2_economy_budget_spending_billion
18728,"And China's a got a lot of influence over North Korea, some ways more than we do.",Yes,43,43_korea_north_south_korean
6647,"I'm going to do those things, because that's what's right in America: Help workers to transition in every respect.",No,3,3_jobs_unemployment_million_small
26829,We're going to have a good economic package.,No,2,2_economy_budget_spending_billion
8825,"But, unlike Governor Reagan, I do not support a boondoggle like the MX missile.",Yes,29,29_governor_governors_state_clinton
34263,"If she did nothing, we'd be in much better shape.",No,8,8_she_her_shes_hillary
18574,"But that's how we're going to win the peace, by rapidly training the Iraqis themselves.",No,16,16_military_troops_our_war
28614,We need to open up markets.,No,18,18_trade_deals_free_agreements
3577,Senator Obama suspended those requests for pork-barrel projects after he was running for president of the United States.,Yes,14,14_senator_senate_republican_voted
16347,His some of his college presidents aren't exactly holier than thou.,No,52,52_nixon_mr_administration_truman
10544,"If they can't make payroll, then they may end up having to shut their doors and lay people off.",No,3,3_jobs_unemployment_million_small
20125,"In addition, Republican Congress cut $53 billion.",Yes,2,2_economy_budget_spending_billion
27214,"So, we have to make decisions based upon uncertainty, and that means a strong military.",No,16,16_military_troops_our_war
16811,"One of his bills that was overridden - he only got one vote in the Senate and seven votes in the House, from Republicans.",Yes,14,14_senator_senate_republican_voted
29164,"Well, I think that trade is an important issue.",No,18,18_trade_deals_free_agreements
8160,The reason Franklin Roosevelt was a good neighbor in Latin America was because he was a good neighbor in the United States.,No,28,28_cuba_latin_castro_america
2012,"You found $4 trillion of ways to reduce or to get closer to a balanced budget, except we still show trillion-dollar deficits every year.",Yes,2,2_economy_budget_spending_billion
28957,Let me tell you about one of the governor's.,No,29,29_governor_governors_state_clinton
34146,So we're now going to take Mosul.,No,26,26_afghanistan_bin_laden_pakistan
1915,My priority is putting people back to work in America.,No,3,3_jobs_unemployment_million_small
9918,Including Senators previously who had supported it on the Republican side.,No,14,14_senator_senate_republican_voted
3558,"Now, Senator Obama, you wanted to know one of the differences.",No,14,14_senator_senate_republican_voted
18254,I believe those troops deserve better than what they are getting today.,No,16,16_military_troops_our_war
16183,That is the same old argument that's gotten us into trouble on the deficit side.,No,2,2_economy_budget_spending_billion
21659,That's another story that we're going to pay a big price for right after the election.,No,49,49_money_pay_costs_cost
21704,Thirty years ago there were three police officers on the street for every crime; today there are three crimes for every police officer.,Yes,13,13_law_crime_police_justice
8399,"Whatever is brought in, I think that we can finance essential programs within a balanced budget, if business remains orderly.",No,2,2_economy_budget_spending_billion
4364,"Look, over the last eight years, this administration, along with Senator McCain, have been solely focused on Iraq.",Yes,44,44_mccain_senator_mccains_john
26372,It didn't hurt the economy.,Yes,2,2_economy_budget_spending_billion
16175,"But the only way you can express your love for clean water is to double the appropriations for clean water, and then rant against the deficit.",No,47,47_water_environment_air_pollution
16025,"We won a majority, we didn't win the two-thirds that was necessary nor to pass that resolution, George.",Yes,14,14_senator_senate_republican_voted
22451,Now we're going back to when the mother's pregnant and they'll start right after they're born.,No,20,20_abortion_abortions_roe_wade
11119,Senator Obama likes to talk loudly.,No,14,14_senator_senate_republican_voted
16288,We see the Russians coming out of Afghanistan.,No,26,26_afghanistan_bin_laden_pakistan
27678,But we're going to have to work with the -- with the people in Pakistan to try and help them move to a more responsible course than the one that they're on.,No,26,26_afghanistan_bin_laden_pakistan
21016,"Instead of a high unemployment, we have the lowest African-American and Latin American unemployment rates in history and 22 million new jobs.",Yes,3,3_jobs_unemployment_million_small
13808,"Go back to Jimmy Carter, and interest rates were 21%, inflation was 15%.",Yes,2,2_economy_budget_spending_billion
3501,"One of them was a letter congratulating the great members of the military and allies that had conducted and succeeded in the greatest invasion in history, still to this day, and forever.",Yes,16,16_military_troops_our_war
